order_id,order_date,product_category,region,quarter,units_sold,customer_segment,unit_price,revenue
ORD-19474,2025-11-01,Books,Mountain,Q4,4.0,Consumer,5.86,23.44
ORD-19475,2025-08-19,Clothing,Mountain,Q3,3.0,Corporate,17.950000000000003,53.85
ORD-19476,2025-04-27,Home & Kitchen,New England,Q2,2.0,Corporate,35.510000000000005,71.02
ORD-19477,2025-02-04,Home & Kitchen,West,Q1,7.0,Consumer,32.63,228.41
ORD-19478,2025-04-03,Clothing,Mid-Atlantic,Q2,15.0,Consumer,12.13,181.95
ORD-19479,2025-07-04,Clothing,Southeast,Q3,5.0,Home Office,11.01,55.05
ORD-19480,2025-07-07,Clothing,Midwest,Q3,17.0,Corporate,12.43,211.31
ORD-19481,2025-06-16,Electronics,Northwest,Q2,11.0,Corporate,138.2,1520.2
ORD-19482,2025-07-03,Home & Kitchen,Northwest,Q3,6.0,Consumer,37.43,224.58
ORD-19483,2025-12-20,Clothing,Southwest,Q4,12.0,Consumer,14.1,169.2
ORD-19484,2025-02-28,Electronics,Northeast,Q1,1.0,Home Office,148.25,148.25
ORD-19485,2025-06-13,Clothing,Southwest,Q2,18.0,Corporate,10.79,194.22
ORD-19486,2025-10-01,Clothing,Midwest,Q4,15.0,Consumer,15.65,234.75
ORD-19487,2025-07-28,Electronics,Southeast,Q3,8.0,Corporate,122.36,978.88
ORD-19488,2025-08-28,Electronics,Southwest,Q3,15.0,Corporate,139.64,2094.6
ORD-19489,2025-08-22,Beauty,Mid-Atlantic,Q3,1.0,Consumer,200.735,
ORD-19490,2025-10-10,Beauty,Mountain,Q4,7.0,Home Office,10.01,70.07
ORD-19491,2025-03-12,Books,Southwest,Q1,8.0,Consumer,5.38,43.04
ORD-19492,2025-07-03,Electronics,Southwest,Q3,1.0,Corporate,129.15,129.15
ORD-19493,2025-01-07,Electronics,Mid-Atlantic,Q1,11.0,Consumer,106.77,1174.47
ORD-19494,2025-01-09,Electronics,Northwest,Q1,4.0,Consumer,107.69000000000001,430.76
ORD-19495,2025-06-29,Home & Kitchen,Southwest,Q2,20.0,Home Office,34.51,690.2
ORD-19496,2025-03-10,Home & Kitchen,Midwest,Q1,3.0,Corporate,44.77,134.31
ORD-19497,2025-10-13,Clothing,South,Q4,13.0,Corporate,16.93,220.09
ORD-19498,2025-11-09,Sports,Southwest,Q4,13.0,Consumer,30.33,394.29
ORD-19499,2025-06-01,Beauty,West,Q2,2.0,Home Office,11.93,23.86
ORD-19500,2025-08-31,Books,Southwest,Q3,15.0,Consumer,5.98,89.7
ORD-19501,2025-07-10,,Northeast,Q3,12.0,Corporate,148.12,1777.44
ORD-19502,2025-12-26,Electronics,New England,Q4,1.0,Home Office,135.75,135.75
ORD-19503,2025-07-11,Clothing,Mountain,Q3,10.0,Consumer,13.959999999999999,139.6
ORD-19504,2025-03-17,Electronics,Midwest,Q1,19.0,Consumer,171.94,3266.86
ORD-19505,2025-12-01,Books,Southwest,Q4,14.0,Home Office,6.72,94.08
ORD-19506,2025-12-16,Clothing,South,Q4,5.0,Home Office,17.66,88.3
ORD-19507,2025-08-25,Home & Kitchen,West,Q3,17.0,Corporate,37.75,641.75
ORD-19508,2025-11-18,Clothing,South,Q4,4.0,Consumer,17.25,69.0
ORD-19509,2025-10-16,Electronics,Mid-Atlantic,Q4,5.0,Corporate,158.03,790.15
ORD-19510,2025-09-11,Electronics,Northwest,Q3,5.0,Consumer,166.45999999999998,832.3
ORD-19511,2025-09-12,Clothing,Southwest,Q3,9.0,Consumer,11.68,105.12
ORD-19512,2025-10-09,Home & Kitchen,Northeast,Q4,12.0,Consumer,32.6,391.2
ORD-19513,2025-05-03,Books,Mountain,Q2,4.0,Consumer,5.09,20.36
ORD-19514,2025-06-27,Home & Kitchen,Northeast,Q2,20.0,Consumer,36.37,727.4
ORD-19515,2025-02-04,Home & Kitchen,West,Q1,7.0,Consumer,31.599999999999998,221.2
ORD-19516,2025-12-14,Electronics,Mid-Atlantic,Q4,4.0,Corporate,168.20999999999998,672.84
ORD-19517,2025-11-08,Sports,Northeast,Q4,5.0,Corporate,21.59,107.95
ORD-19518,2025-03-18,Electronics,Southeast,Q1,5.0,Home Office,182.08,910.4
ORD-19519,2025-12-26,Books,Southeast,Q4,3.0,Consumer,6.3999999999999995,19.2
ORD-19520,2025-10-25,Home & Kitchen,Southwest,Q4,17.0,Consumer,32.86,558.62
ORD-19521,2025-12-19,Electronics,Northeast,Q4,6.0,Corporate,114.43,686.58
ORD-19522,2025-02-25,Home & Kitchen,Southeast,Q1,16.0,Consumer,49.0,784.0
ORD-19523,2025-08-17,Books,Midwest,Q3,6.0,Consumer,4.930000000000001,29.58
ORD-19524,2025-09-23,Clothing,New England,Q3,13.0,Corporate,12.53,162.89
ORD-19525,2025-07-10,Clothing,Southeast,Q3,20.0,Consumer,14.48,289.6
ORD-19526,2025-08-10,Electronics,Northwest,Q3,16.0,Home Office,148.52,2376.32
ORD-19527,2025-12-22,Home & Kitchen,West,Q4,7.0,Corporate,34.74,243.18
ORD-19528,2025-05-29,Electronics,Northeast,Q2,2.0,Consumer,111.28999999999999,222.58
ORD-19529,2025-10-28,Beauty,West,Q4,6.0,Consumer,9.84,59.04
ORD-19530,2025-02-10,Books,Mid-Atlantic,Q1,20.0,Corporate,6.17,123.4
ORD-19531,2025-06-05,Books,Southwest,Q2,12.0,Corporate,5.55,66.6
ORD-19532,2025-02-20,Electronics,South,Q1,15.0,Home Office,163.09,2446.35
ORD-19533,2025-06-01,Home & Kitchen,South,Q2,15.0,Corporate,34.66,519.9
ORD-19534,2025-04-30,,Mid-Atlantic,Q2,3.0,Consumer,130.44,391.32
ORD-19535,2025-11-09,Home & Kitchen,West,Q4,6.0,Consumer,35.940000000000005,215.64
ORD-19536,2025-08-09,Sports,Midwest,Q3,10.0,Corporate,21.92,219.2
ORD-19537,2025-06-08,Home & Kitchen,Southwest,Q2,18.0,Consumer,30.68,552.24
ORD-19538,2025-08-31,Sports,Northeast,Q3,20.0,Corporate,26.03,520.6
ORD-19539,2025-01-15,Sports,Mid-Atlantic,Q1,16.0,Corporate,24.47,391.52
ORD-19540,2025-01-03,Clothing,Mid-Atlantic,Q1,3.0,Corporate,10.63,31.89
ORD-19541,2025-07-24,Beauty,Southwest,Q3,10.0,Consumer,11.23,112.3
ORD-19542,2025-08-10,Electronics,Northwest,Q3,12.0,Corporate,162.35,1948.2
ORD-19543,2025-12-02,Clothing,Southwest,Q4,7.0,Consumer,13.200000000000001,92.4
ORD-19544,2025-05-18,Electronics,West,Q2,16.0,Corporate,143.58,2297.28
ORD-19545,2025-11-30,Books,Mid-Atlantic,Q4,5.0,Corporate,7.34,36.7
ORD-19546,2025-08-17,Clothing,Northeast,Q3,16.0,Corporate,13.88,222.08
ORD-19547,2025-11-16,Beauty,Southeast,Q4,19.0,Consumer,11.24,213.56
ORD-19548,2025-02-25,Beauty,Southeast,Q1,8.0,Corporate,11.51,92.08
ORD-19549,2025-09-14,Beauty,Mountain,Q3,17.0,Corporate,12.69,215.73
ORD-19550,2025-07-08,Beauty,South,Q3,4.0,Consumer,14.68,58.72
ORD-19551,2025-12-17,Clothing,New England,Q4,13.0,Home Office,16.67,216.71
ORD-19552,2025-01-18,Beauty,Southeast,Q1,8.0,Corporate,12.66,101.28
ORD-19553,2025-09-22,Home & Kitchen,Midwest,Q3,,Corporate,34.01,340.1
ORD-19554,2025-04-23,Home & Kitchen,West,Q2,11.0,Consumer,46.66,513.26
ORD-19555,2025-09-07,Electronics,South,Q3,2.0,Home Office,147.09,294.18
ORD-19556,2025-03-06,Clothing,Southeast,Q1,13.0,Corporate,18.87,245.31
ORD-19557,2025-02-15,Books,Southwest,Q1,19.0,Corporate,6.41,121.79
ORD-19558,2025-09-04,Clothing,Southeast,Q3,2.0,Corporate,14.66,29.32
ORD-19559,2025-06-19,Clothing,New England,Q2,19.0,Consumer,14.64,278.16
ORD-19560,2025-03-10,Electronics,Mid-Atlantic,Q1,8.0,Consumer,117.65,941.2
ORD-19561,2025-04-22,Electronics,Southwest,Q2,18.0,Consumer,104.78,1886.04
ORD-19562,2025-03-06,Electronics,Southeast,Q1,14.0,Consumer,156.59,2192.26
ORD-19563,2025-10-12,Home & Kitchen,Mid-Atlantic,Q4,11.0,Corporate,38.8,426.8
ORD-19564,2025-07-19,Books,Midwest,Q3,15.0,Consumer,5.38,80.7
ORD-19565,2025-10-22,Clothing,West,Q4,2.0,Corporate,13.290000000000001,26.58
ORD-19566,2025-05-25,Clothing,Northeast,Q2,7.0,Corporate,13.85,96.95
ORD-19567,2025-12-01,Home & Kitchen,Mid-Atlantic,Q4,5.0,Consumer,37.3,186.5
ORD-19568,2025-08-20,Clothing,Southwest,Q3,20.0,Consumer,13.09,261.8
ORD-19569,2025-08-17,Books,Midwest,Q3,16.0,Corporate,5.43,86.88
ORD-19570,2025-07-17,Clothing,Midwest,Q3,20.0,Consumer,13.21,264.2
ORD-19571,2025-10-13,Home & Kitchen,South,Q4,13.0,Consumer,42.2,548.6
ORD-19572,2025-07-28,Home & Kitchen,Southwest,Q3,15.0,Corporate,32.03,480.45
ORD-19573,2025-06-06,Sports,Southeast,Q2,4.0,Corporate,22.689999999999998,90.76
ORD-19574,2025-01-05,Home & Kitchen,Northeast,Q1,5.0,Corporate,37.93,189.65
ORD-19575,2025-08-29,Electronics,Mountain,Q3,4.0,Corporate,182.82,731.28
ORD-19576,2025-07-15,,South,Q3,13.0,Home Office,173.65,2257.45
ORD-19577,2025-03-22,Books,Southwest,Q1,,Consumer,5.57,55.7
ORD-19578,2025-05-14,Sports,West,Q2,20.0,Home Office,30.08,601.6
ORD-19579,2025-08-15,Electronics,South,Q3,17.0,Consumer,174.35,2963.95
ORD-19580,2025-10-29,Sports,Southwest,Q4,2.0,Corporate,28.139999999999997,56.28
ORD-19581,2025-03-09,Home & Kitchen,Midwest,Q1,15.0,Corporate,45.79,686.85
ORD-19582,2025-05-19,Home & Kitchen,South,Q2,14.0,Corporate,35.620000000000005,498.68
ORD-19583,2025-11-12,Electronics,Southeast,Q4,13.0,Home Office,134.5,1748.5
ORD-19584,2025-09-06,Sports,Northeast,Q3,1.0,Consumer,27.8,27.8
ORD-19585,2025-06-16,Electronics,West,Q2,4.0,Consumer,173.64,694.56
ORD-19586,2025-10-20,Beauty,Northeast,Q4,3.0,Consumer,10.95,32.85
ORD-19587,2025-07-18,Electronics,Midwest,Q3,12.0,Consumer,109.68,1316.16
ORD-19588,2025-09-02,Sports,Mountain,Q3,3.0,Corporate,32.76,98.28
ORD-19589,2025-11-18,,Midwest,Q4,17.0,Consumer,138.82,2359.94
ORD-19590,2025-11-11,,West,Q4,9.0,Home Office,145.29000000000002,1307.61
ORD-19591,2025-04-12,Clothing,South,Q2,4.0,Corporate,10.91,43.64
ORD-19592,2025-03-30,,West,Q1,5.0,Consumer,143.35000000000002,716.75
ORD-19593,2025-06-18,Home & Kitchen,Mid-Atlantic,Q2,5.0,Consumer,36.0,180.0
ORD-19594,2025-02-05,Clothing,Northwest,Q1,9.0,Consumer,11.82,106.38
ORD-19595,2025-01-08,Books,Northeast,Q1,1.0,Home Office,7.78,7.78
ORD-19596,2025-04-28,Home & Kitchen,Northwest,Q2,15.0,Corporate,41.72,625.8
ORD-19597,2025-12-25,Home & Kitchen,Southwest,Q4,16.0,Consumer,35.65,570.4
ORD-19598,2025-11-29,Electronics,Mountain,Q4,18.0,Consumer,112.31,2021.58
ORD-19599,2025-08-18,Clothing,Southwest,Q3,6.0,Consumer,14.25,85.5
ORD-19600,2025-08-07,Electronics,South,Q3,2.0,Consumer,149.04,298.08
ORD-19601,2025-03-21,Beauty,Mid-Atlantic,Q1,13.0,Corporate,9.51,123.63
ORD-19602,2025-02-27,Clothing,Northwest,Q1,20.0,Corporate,10.79,215.8
ORD-19603,2025-01-05,Beauty,Midwest,Q1,13.0,Consumer,11.18,145.34
ORD-19604,2025-11-15,Clothing,Mid-Atlantic,Q4,12.0,Home Office,13.75,165.0
ORD-19605,2025-03-16,Books,Southeast,Q1,,Consumer,8.4,84.0
ORD-19606,2025-10-02,Electronics,Mid-Atlantic,Q4,20.0,Consumer,157.26,3145.2
ORD-19607,2025-09-27,Electronics,Southeast,Q3,5.0,Corporate,150.52,752.6
ORD-19608,2025-01-25,Home & Kitchen,West,Q1,1.0,Consumer,200.735,
ORD-19609,2025-01-01,Books,Midwest,Q1,11.0,Consumer,6.88,75.68
ORD-19610,2025-09-07,Beauty,Southeast,Q3,2.0,Corporate,8.89,17.78
ORD-19611,2025-11-09,Electronics,Southeast,Q4,11.0,Consumer,139.22,1531.42
ORD-19612,2025-12-07,Home & Kitchen,Southwest,Q4,19.0,Consumer,33.2,630.8
ORD-19613,2025-06-08,Books,Southwest,Q2,14.0,Corporate,6.26,87.64
ORD-19614,2025-09-07,Electronics,Southeast,Q3,8.0,Consumer,148.84,1190.72
ORD-19615,2025-04-16,Electronics,Southwest,Q2,9.0,Consumer,129.17999999999998,1162.62
ORD-19616,2025-11-23,Sports,Northwest,Q4,18.0,Consumer,25.16,452.88
ORD-19617,2025-12-02,Sports,West,Q4,2.0,Corporate,23.169999999999998,46.34
ORD-19618,2025-07-18,Beauty,Southwest,Q3,17.0,Consumer,8.77,149.09
ORD-19619,2025-04-17,Books,Southeast,Q2,5.0,Home Office,5.55,27.75
ORD-19620,2025-09-20,,South,Q3,18.0,Home Office,163.61,2944.98
ORD-19621,2025-04-04,Home & Kitchen,Mountain,Q2,14.0,Consumer,30.4,425.6
ORD-19622,2025-01-09,Beauty,Northwest,Q1,11.0,Home Office,8.63,94.93
ORD-19623,2025-05-01,Beauty,Midwest,Q2,,Corporate,10.76,107.6
ORD-19624,2025-10-05,Sports,Northeast,Q4,15.0,Consumer,24.49,367.35
ORD-19625,2025-07-16,Books,Northeast,Q3,18.0,Corporate,7.09,127.62
ORD-19626,2025-02-11,Clothing,New England,Q1,1.0,Corporate,10.39,10.39
ORD-19627,2025-11-10,Electronics,,Q4,2.0,Consumer,119.28999999999999,238.58
ORD-19628,2025-06-19,Clothing,Northwest,Q2,2.0,Consumer,12.82,25.64
ORD-19629,2025-06-23,Beauty,South,Q2,3.0,Consumer,10.1,30.3
ORD-19630,2025-04-30,Electronics,Midwest,Q2,17.0,Consumer,113.15,1923.55
ORD-19631,2025-07-26,Sports,South,Q3,,Consumer,30.51,305.1
ORD-19632,2025-08-18,Electronics,Midwest,Q3,15.0,Corporate,112.36,1685.4
ORD-19633,2025-07-31,,South,Q3,2.0,Consumer,185.29,370.58
ORD-19634,2025-11-19,Home & Kitchen,,Q4,4.0,Consumer,32.14,128.56
ORD-19635,2025-04-15,Beauty,New England,Q2,19.0,Consumer,9.52,180.88
ORD-19636,2025-11-21,Clothing,South,Q4,2.0,Home Office,18.029999999999998,36.06
ORD-19637,2025-02-07,Beauty,,Q1,1.0,Consumer,8.48,8.48
ORD-19638,2025-11-07,Clothing,Northeast,Q4,1.0,Consumer,200.735,
ORD-19639,2025-08-29,Electronics,West,Q3,12.0,Consumer,132.95000000000002,1595.4
ORD-19640,2025-07-20,Electronics,Southeast,Q3,1.0,Corporate,200.735,
ORD-19641,2025-09-25,Beauty,Midwest,Q3,8.0,Consumer,8.39,67.12
ORD-19642,2025-08-13,Clothing,Northwest,Q3,14.0,Consumer,14.79,207.06
ORD-19643,2025-03-30,Books,Mid-Atlantic,Q1,17.0,Consumer,6.66,113.22
ORD-19644,2025-12-02,Home & Kitchen,West,Q4,4.0,Consumer,34.32,137.28
ORD-19645,2025-02-19,Clothing,Mid-Atlantic,Q1,16.0,Corporate,12.01,192.16
ORD-19646,2025-01-22,Clothing,South,Q1,9.0,Consumer,12.13,109.17
ORD-19647,2025-09-10,Electronics,Mid-Atlantic,Q3,17.0,Consumer,130.67,2221.39
ORD-19648,2025-11-23,Home & Kitchen,Southwest,Q4,18.0,Corporate,34.72,624.96
ORD-19649,2025-01-09,Home & Kitchen,Mid-Atlantic,Q1,14.0,Consumer,28.46,398.44
ORD-19650,2025-10-15,Sports,Northwest,Q4,4.0,Corporate,26.21,104.84
ORD-19651,2025-11-17,Electronics,,Q4,4.0,Consumer,116.28999999999999,465.16
ORD-19652,2025-07-20,Clothing,South,Q3,14.0,Home Office,16.68,233.52
ORD-19653,2025-08-04,Electronics,Southeast,Q3,18.0,Home Office,130.71,2352.78
ORD-19654,2025-12-06,Clothing,Midwest,Q4,15.0,Corporate,13.35,200.25
ORD-19655,2025-05-30,Clothing,New England,Q2,6.0,Home Office,13.97,83.82
ORD-19656,2025-08-03,Books,Midwest,Q3,13.0,Consumer,6.46,83.98
ORD-19657,2025-12-12,Beauty,Southwest,Q4,17.0,Corporate,9.57,162.69
ORD-19658,2025-11-23,Sports,South,Q4,1.0,Consumer,27.619999999999997,27.62
ORD-19659,2025-12-29,Clothing,Northwest,Q4,,Corporate,13.2,132.0
ORD-19660,2025-04-12,Electronics,Mountain,Q2,17.0,Consumer,121.61,2067.37
ORD-19661,2025-03-29,Clothing,Southeast,Q1,1.0,Consumer,17.15,17.15
ORD-19662,2025-04-19,Clothing,Mountain,Q2,7.0,Home Office,11.63,81.41
ORD-19663,2025-06-19,Home & Kitchen,Mid-Atlantic,Q2,20.0,Consumer,35.58,711.6
ORD-19664,2025-04-26,Clothing,Mid-Atlantic,Q2,2.0,Corporate,12.41,24.82
ORD-19665,2025-04-23,Sports,Southwest,Q2,1.0,Corporate,24.57,24.57
ORD-19666,2025-08-02,Books,,Q3,7.0,Consumer,7.25,50.75
ORD-19667,2025-11-26,Clothing,South,Q4,4.0,Consumer,16.869999999999997,67.48
ORD-19668,2025-10-30,Beauty,Southwest,Q4,15.0,Consumer,9.86,147.9
ORD-19669,2025-10-23,Beauty,Northeast,Q4,3.0,Home Office,10.24,30.72
ORD-19670,2025-03-15,Electronics,Mid-Atlantic,Q1,17.0,Home Office,134.63,2288.71
ORD-19671,2025-02-05,Books,Southwest,Q1,14.0,Corporate,6.14,85.96
ORD-19672,2025-12-25,,West,Q4,17.0,Home Office,139.23,2366.91
ORD-19673,2025-08-12,Beauty,Mountain,Q3,12.0,Consumer,14.209999999999999,170.52
ORD-19674,2025-09-04,Clothing,Southwest,Q3,12.0,Consumer,15.26,183.12
ORD-19675,2025-02-22,Clothing,Southwest,Q1,17.0,Consumer,11.89,202.13
ORD-19676,2025-06-26,Home & Kitchen,South,Q2,11.0,Corporate,32.34,355.74
ORD-19677,2025-08-29,Sports,Southwest,Q3,18.0,Consumer,24.69,444.42
ORD-19678,2025-11-06,Electronics,New England,Q4,13.0,Corporate,158.09,2055.17
ORD-19679,2025-11-30,Electronics,Mountain,Q4,6.0,Corporate,132.0,792.0
ORD-19680,2025-08-22,Clothing,Midwest,Q3,13.0,Consumer,10.96,142.48
ORD-19681,2025-07-12,Electronics,Mid-Atlantic,Q3,4.0,Consumer,147.69,590.76
ORD-19682,2025-11-04,Beauty,Northeast,Q4,20.0,Consumer,10.98,219.6
ORD-19683,2025-09-05,Beauty,,Q3,11.0,Corporate,9.28,102.08
ORD-19684,2025-08-07,Sports,Midwest,Q3,17.0,Consumer,21.12,359.04
ORD-19685,2025-10-24,Beauty,Northeast,Q4,20.0,Consumer,10.46,209.2
ORD-19686,2025-12-20,Books,Southeast,Q4,12.0,Corporate,5.21,62.52
ORD-19687,2025-11-09,Beauty,Southwest,Q4,17.0,Consumer,11.83,201.11
ORD-19688,2025-03-06,Books,Midwest,Q1,11.0,Consumer,7.43,81.73
ORD-19689,2025-08-26,Electronics,West,Q3,16.0,Corporate,118.01,1888.16
ORD-19690,2025-12-11,Home & Kitchen,Southwest,Q4,4.0,Corporate,40.9,163.6
ORD-19691,2025-03-20,Books,Northwest,Q1,11.0,Corporate,5.37,59.07
ORD-19692,2025-11-14,Beauty,Southeast,Q4,13.0,Consumer,9.86,128.18
ORD-19693,2025-03-30,Sports,Northeast,Q1,,Consumer,26.46,264.6
ORD-19694,2025-12-11,Electronics,,Q4,20.0,Corporate,122.12,2442.4
ORD-19695,2025-07-13,Sports,Midwest,Q3,2.0,Consumer,23.5,47.0
ORD-19696,2025-03-20,Beauty,Southeast,Q1,14.0,Home Office,10.81,151.34
ORD-19697,2025-07-06,Electronics,Northeast,Q3,1.0,Consumer,146.64,146.64
ORD-19698,2025-09-09,Electronics,Southeast,Q3,8.0,Consumer,143.82000000000002,1150.56
ORD-19699,2025-08-16,Clothing,West,Q3,7.0,Consumer,14.35,100.45
ORD-19700,2025-05-14,Books,South,Q2,1.0,Home Office,200.735,
ORD-19701,2025-02-20,Beauty,Mid-Atlantic,Q1,717.0,Home Office,109.42,78454.14
ORD-19702,2025-11-19,Clothing,Mountain,Q4,511.0,Corporate,114.13,58320.43
ORD-19703,2025-02-01,Home & Kitchen,Midwest,Q1,787.0,Home Office,143.25,112737.75
ORD-19704,2025-02-23,Books,New England,Q1,635.0,Corporate,112.94,71716.9
ORD-19705,2025-12-05,Sports,Mid-Atlantic,Q4,868.0,Consumer,159.42,138376.56
ORD-19706,2025-04-20,Electronics,West,Q2,996.0,Corporate,175.48,174778.08
ORD-19707,2025-11-05,Home & Kitchen,Southeast,Q4,741.0,Consumer,171.52,127096.32
ORD-19708,2025-12-17,Home & Kitchen,South,Q4,930.0,Corporate,132.74,123448.2
ORD-19709,2025-03-06,Electronics,West,Q1,663.0,Consumer,122.96,81522.48
ORD-19710,2025-01-22,Home & Kitchen,Mid-Atlantic,Q1,920.0,Home Office,185.83,170963.6
ORD-19711,2025-09-25,Clothing,Northeast,Q3,941.0,Consumer,130.11,122433.51
ORD-19712,2025-08-04,Beauty,Midwest,Q3,766.0,Corporate,164.07,125677.62
ORD-19713,2025-12-29,Books,Midwest,Q4,613.0,Consumer,119.55,73284.15
ORD-19714,2025-05-31,Clothing,Mid-Atlantic,Q2,585.0,Consumer,122.81,71843.85
ORD-19715,2025-07-08,Beauty,Mountain,Q3,887.0,Corporate,133.46,118379.02
ORD-19716,2025-09-05,Clothing,Northwest,Q3,546.0,Home Office,146.08,79759.68
ORD-19717,2025-10-02,Home & Kitchen,Midwest,Q4,540.0,Home Office,134.06,72392.4
ORD-19718,2025-03-04,Home & Kitchen,Mountain,Q1,779.0,Consumer,140.75,109644.25
ORD-19719,2025-12-01,Electronics,South,Q4,621.0,Home Office,156.59,97242.39
ORD-19720,2025-06-20,Sports,Mid-Atlantic,Q2,796.0,Corporate,169.57,134977.72
ORD-19721,2025-05-02,Clothing,New England,Q2,684.0,Corporate,135.86,92928.24
ORD-19722,2025-09-28,Beauty,Mid-Atlantic,Q3,560.0,Corporate,160.38,89812.8
ORD-19723,2025-04-06,Books,Midwest,Q2,609.0,Consumer,133.55,81331.95
ORD-19724,2025-05-25,Books,Northwest,Q2,540.0,Home Office,149.59,80778.6
ORD-19725,2025-10-10,Sports,Northwest,Q4,973.0,Home Office,182.92,177981.16
ORD-19726,2025-06-26,Home & Kitchen,New England,Q2,853.0,Corporate,133.88,114199.64
ORD-19727,2025-06-09,Sports,Mountain,Q2,974.0,Consumer,115.89,112876.86
ORD-19728,2025-04-24,Home & Kitchen,Midwest,Q2,849.0,Home Office,130.17,110514.33
ORD-19729,2025-02-27,Electronics,South,Q1,655.0,Consumer,104.69,68571.95
ORD-19730,2025-10-09,Home & Kitchen,Northeast,Q4,917.0,Home Office,139.65,128059.05
ORD-19731,2025-08-18,Clothing,Mountain,Q3,901.0,Consumer,156.26,140790.26
ORD-19732,2025-06-30,Beauty,Northeast,Q2,626.0,Home Office,123.23,77141.98
ORD-19733,2025-09-16,Beauty,Northwest,Q3,803.0,Consumer,152.4,122377.2
ORD-19734,2025-01-01,Clothing,New England,Q1,749.0,Consumer,117.84,88262.16
ORD-19735,2025-06-21,Clothing,Midwest,Q2,625.0,Home Office,148.66,92912.5
ORD-19736,2025-02-14,Books,South,Q1,988.0,Consumer,182.03,179845.64
ORD-19737,2025-08-18,Clothing,Southwest,Q3,610.0,Consumer,137.15,83661.5
ORD-19738,2025-09-20,Clothing,Mountain,Q3,740.0,Corporate,197.95,146483.0
ORD-19739,2025-06-06,Clothing,Mid-Atlantic,Q2,683.0,Consumer,104.19,71161.77
ORD-19740,2025-09-29,Electronics,Southeast,Q3,940.0,Home Office,132.26,124324.4
ORD-19741,2025-03-23,Sports,West,Q1,630.0,Consumer,193.53,121923.9
ORD-19742,2025-07-01,Sports,Mountain,Q3,887.0,Home Office,144.04,127763.48
ORD-19743,2025-05-09,Beauty,South,Q2,656.0,Corporate,177.75,116604.0
ORD-19744,2025-08-01,Books,Northwest,Q3,579.0,Corporate,101.99,59052.21
ORD-19745,2025-02-28,Clothing,South,Q1,601.0,Consumer,130.45,78400.45
ORD-19746,2025-09-13,Clothing,Southwest,Q3,552.0,Home Office,148.23,81822.96
ORD-19747,2025-04-18,Home & Kitchen,Mid-Atlantic,Q2,555.0,Corporate,182.05,101037.75
ORD-19748,2025-06-26,Clothing,Southeast,Q2,712.0,Consumer,111.53,79409.36
ORD-19749,2025-06-21,Electronics,West,Q2,840.0,Home Office,188.64,158457.6
ORD-19750,2025-05-30,Electronics,Southwest,Q2,860.0,Consumer,121.13,104171.8
ORD-19751,2025-07-31,Books,New England,Q3,747.0,Home Office,195.18,145799.46
ORD-19752,2025-01-20,Books,Northwest,Q1,975.0,Corporate,143.82,140224.5
ORD-19753,2025-05-22,Books,Mid-Atlantic,Q2,626.0,Corporate,197.29,123503.54
ORD-19754,2025-05-07,Electronics,Southeast,Q2,730.0,Consumer,174.11,127100.3
ORD-19755,2025-05-23,Beauty,Northeast,Q2,735.0,Consumer,162.92,119746.2
ORD-19756,2025-08-25,Clothing,Midwest,Q3,581.0,Consumer,108.72,63166.32
ORD-19757,2025-03-25,Clothing,Mid-Atlantic,Q1,980.0,Home Office,176.63,173097.4
ORD-19758,2025-08-23,Beauty,Southwest,Q3,816.0,Home Office,146.33,119405.28
ORD-19759,2025-06-28,Clothing,Southeast,Q2,913.0,Home Office,134.74,123017.62
ORD-19760,2025-12-06,Sports,New England,Q4,901.0,Corporate,111.08,100083.08
ORD-19761,2025-04-13,Clothing,Midwest,Q2,978.0,Home Office,156.62,153174.36
ORD-19762,2025-12-30,Beauty,Northeast,Q4,613.0,Corporate,167.05,102401.65
ORD-19763,2025-10-17,Beauty,Southeast,Q4,606.0,Home Office,138.48,83918.88
ORD-19764,2025-04-14,Electronics,Southeast,Q2,573.0,Home Office,149.14,85457.22
ORD-19765,2025-05-21,Beauty,Southwest,Q2,527.0,Corporate,168.3,88694.1
ORD-19766,2025-04-16,Clothing,New England,Q2,520.0,Home Office,198.43,103183.6
ORD-19767,2025-08-05,Home & Kitchen,Mountain,Q3,812.0,Consumer,191.48,155481.76
ORD-19768,2025-09-19,Clothing,West,Q3,903.0,Corporate,103.56,93514.68
ORD-19769,2025-10-16,Home & Kitchen,South,Q4,693.0,Home Office,157.48,109133.64
ORD-19770,2025-01-30,Home & Kitchen,Southeast,Q1,745.0,Home Office,183.54,136737.3
ORD-19771,2025-10-14,Sports,West,Q4,936.0,Corporate,179.4,167918.4
ORD-19772,2025-08-17,Electronics,Southwest,Q3,775.0,Home Office,130.86,101416.5
ORD-19773,2025-02-18,Clothing,Mountain,Q1,559.0,Corporate,179.49,100334.91
ORD-19774,2025-10-17,Sports,Midwest,Q4,822.0,Consumer,125.57,103218.54
ORD-19775,2025-04-17,Books,Midwest,Q2,796.0,Consumer,136.0,108256.0
ORD-19776,2025-06-07,Sports,New England,Q2,602.0,Consumer,141.66,85279.32
ORD-19777,2025-08-25,Home & Kitchen,Northeast,Q3,850.0,Home Office,184.27,156629.5
ORD-19778,2025-12-12,Books,Midwest,Q4,507.0,Consumer,168.0,85176.0
